"key"	"dataValue"	"taxonId"	"origTaxonId"	"prefTaxonName"	"origTaxon"	"origQualifier"
"Veronica chamaedrys L."	"N"	"2cd4p9h.pa1"	"2cd4p9h.pa1"	"Veronica chamaedrys L."	"Veronica chamaedrys"	
"Vicia lathyroides L."	"N"	"2cd4p9h.pa7"	"2cd4p9h.pa7"	"Vicia lathyroides L."	"Vicia lathyroides"	
"Viola odorata L."	"N"	"2cd4p9h.pag"	"2cd4p9h.pag"	"Viola odorata L."	"Viola odorata"	
"Viola rupestris F.W.Schmidt"	"N"	"2cd4p9h.pam"	"2cd4p9h.pam"	"Viola rupestris F.W.Schmidt"	"Viola rupestris"	
"Zostera marina L."	"N"	"2cd4p9h.pb0"	"2cd4p9h.pb0"	"Zostera marina L."	"Zostera marina"	
"Ligustrum ovalifolium Hassk."	"AN"	"2cd4p9h.pb3"	"2cd4p9h.pb3"	"Ligustrum ovalifolium Hassk."	"Ligustrum ovalifolium"	
"Artemisia norvegica Fr."	"N"	"2cd4p9h.pb9"	"2cd4p9h.pb9"	"Artemisia norvegica Fr."	"Artemisia norvegica"	
"Atriplex praecox Hülph."	"N"	"2cd4p9h.pbc"	"2cd4p9h.pbc"	"Atriplex praecox Hülph."	"Atriplex praecox"	
"Rubus arcticus L."	"N"	"2cd4p9h.pbf"	"2cd4p9h.pbf"	"Rubus arcticus L."	"Rubus arcticus"	
"Oenothera cambrica Rostański"	"AN"	"2cd4p9h.pcb"	"2cd4p9h.pcb"	"Oenothera cambrica Rostański"	"Oenothera cambrica"	
"Tsuga heterophylla (Raf.) Sarg."	"AN"	"2cd4p9h.pcn"	"2cd4p9h.pcn"	"Tsuga heterophylla (Raf.) Sarg."	"Tsuga heterophylla"	
"Oxalis incarnata L."	"AN"	"2cd4p9h.pdp"	"2cd4p9h.pdp"	"Oxalis incarnata L."	"Oxalis incarnata"	
"Lysichiton americanus Hultén & H.St.John"	"AN"	"2cd4p9h.pex"	"2cd4p9h.pex"	"Lysichiton americanus Hultén & H.St.John"	"Lysichiton americanus"	
"Campanula poscharskyana Degen"	"AN"	"2cd4p9h.pey"	"2cd4p9h.pey"	"Campanula poscharskyana Degen"	"Campanula poscharskyana"	
"Cochlearia atlantica Pobed."	"NE"	"2cd4p9h.py5"	"2cd4p9h.4fn"	"Cochlearia officinalis L. subsp. officinalis"	"Cochlearia atlantica"	
"Secale cereale L."	"AC"	"2cd4p9h.q1f"	"2cd4p9h.q1f"	"Secale cereale L."	"Secale cereale"	
"Salsola kali L."	"N"	"2cd4p9h.q7f"	"2cd4p9h.q7f"	"Salsola kali L."	"Salsola kali"	
"Narcissus pseudonarcissus L."	"N"	"2cd4p9h.q7r"	"2cd4p9h.q7r"	"Narcissus pseudonarcissus L."	"Narcissus pseudonarcissus"	
"Centaurium erythraea Rafn"	"N"	"2cd4p9h.q88"	"2cd4p9h.q88"	"Centaurium erythraea Rafn"	"Centaurium erythraea"	
"Avena sterilis L."	"AN"	"2cd4p9h.qvm"	"2cd4p9h.qvm"	"Avena sterilis L."	"Avena sterilis"	
"Cochlearia micacea E.S.Marshall"	"NE"	"2cd4p9h.qs9"	"2cd4p9h.qs9"	"Cochlearia micacea E.S.Marshall"	"Cochlearia micacea"	
"Hypericum linariifolium Vahl"	"N"	"2cd4p9h.qsc"	"2cd4p9h.qsc"	"Hypericum linariifolium Vahl"	"Hypericum linariifolium"	
"Erigeron borealis (Vierh.) Simmons"	"N"	"2cd4p9h.qsr"	"2cd4p9h.qsr"	"Erigeron borealis (Vierh.) Simmons"	"Erigeron borealis"	
"Stachys germanica L."	"N"	"2cd4p9h.qsz"	"2cd4p9h.qsz"	"Stachys germanica L."	"Stachys germanica"	
"Veronica alpina L."	"N"	"2cd4p9h.qt5"	"2cd4p9h.qt5"	"Veronica alpina L."	"Veronica alpina"	
"Clinopodium menthifolium (Host) Stace"	"N"	"2cd4p9h.r0f"	"2cd4p9h.r0f"	"Clinopodium menthifolium (Host) Stace"	"Clinopodium menthifolium"	
"Asplenium onopteris L."	"N"	"2cd4p9h.r0v"	"2cd4p9h.r0v"	"Asplenium onopteris L."	"Asplenium onopteris"	
"Orchis militaris L."	"N"	"2cd4p9h.r3z"	"2cd4p9h.r3z"	"Orchis militaris L."	"Orchis militaris"	
"Pyrus cordata Desv."	"NA"	"2cd4p9h.r57"	"2cd4p9h.r57"	"Pyrus cordata Desv."	"Pyrus cordata"	
"Limonium procerum (C.E.Salmon) Ingr."	"NE"	"2cd4p9h.r63"	"2cd4p9h.r63"	"Limonium procerum (C.E.Salmon) Ingr."	"Limonium procerum"	
"Limonium transwallianum (Pugsley) Pugsley"	"NE"	"2cd4p9h.r69"	"2cd4p9h.r69"	"Limonium transwallianum (Pugsley) Pugsley"	"Limonium transwallianum"	
"Brachypodium pinnatum (L.) P.Beauv. s.s."	"N"	"2cd4p9h.r78"	"2cd4p9h.r78"	"Brachypodium pinnatum (L.) P.Beauv. s.s."	"Brachypodium pinnatum"	"s.s."
"Erophila verna (L.) DC. s.s."	"N"	"2cd4p9h.1qzeqe"	"2cd4p9h.1qzeqe"	"Erophila verna (L.) DC. s.s."	"Erophila verna"	"s.s."
"Fragaria x ananassa (Duchesne) Duchesne"	"AN"	"2cd4p9h.1r1mzk"	"2cd4p9h.11s"	"Fragaria ananassa (Duchesne) Duchesne"	"Fragaria x ananassa"	
"Rorippa nasturtium-aquaticum agg."	"N"	"2cd4p9h.30943h"	"2cd4p9h.912"	"Nasturtium officinale agg."	"Rorippa nasturtium-aquaticum"	"agg."
"Asparagus officinalis subsp. prostratus (Dumort.) Corb."	"N"	"2cd4p9h.30ztkp"	"2cd4p9h.7mm6v9"	"Asparagus prostratus Dumort."	"Asparagus officinalis subsp. prostratus"	
"Diphasiastrum complanatum auct. non (L.) Rothm."	"N"	"2cd4p9h.362c3c"	"2cd4p9h.c9"	"Diphasiastrum alpinum x complanatum = D. x issleri (Rouy) Holub"	"Diphasiastrum complanatum"	
"Alopecurus borealis Trin."	"N"	"2cd4p9h.3hkbsf"	"2cd4p9h.4n3"	"Alopecurus magellanicus Lam."	"Alopecurus borealis"	
"Galium mollugo L."	"N"	"2cd4p9h.3hkm37"	"2cd4p9h.12r"	"Galium album Mill."	"Galium mollugo"	
"Sorbus eminens E.F.Warb."	"NE"	"2cd4p9h.3hx56h"	"2cd4p9h.22b"	"Sorbus eminens E.F.Warb. s.s."	"Sorbus eminens"	
"Aceras anthropophorum (L.) W.T.Aiton"	"N"	"2cd4p9h.5k7h6t"	"2cd4p9h.7f6nqd"	"Orchis anthropophora (L.) All."	"Aceras anthropophorum"	
"Orchis ustulata L."	"N"	"2cd4p9h.5nhgyp"	"2cd4p9h.cat"	"Neotinea ustulata (L.) R.M.Bateman, Pridgeon & M.W.Chase"	"Orchis ustulata"	
"Epipactis youngiana A.J.Richards & A.F.Porter"	"NE"	"2cd4p9h.5p4aqm"	"2cd4p9h.b70"	"Epipactis helleborine var. youngiana (A.J.Richards & A.F.Porter) Kreutz"	"Epipactis youngiana"	
"Carex curta Gooden."	"N"	"2cd4p9h.6nzng8"	"2cd4p9h.xdq"	"Carex canescens L."	"Carex curta"	
"Carex ovalis Gooden."	"N"	"2cd4p9h.6nzz4v"	"2cd4p9h.8fw"	"Carex leporina L."	"Carex ovalis"	
"Ceterach officinarum Willd."	"N"	"2cd4p9h.6y0hyz"	"2cd4p9h.4ww"	"Asplenium ceterach L."	"Ceterach officinarum"	
"Coronopus didymus (L.) Sm."	"AN"	"2cd4p9h.6y1367"	"2cd4p9h.507"	"Lepidium didymum L."	"Coronopus didymus"	
"Coronopus squamatus (Forssk.) Asch."	"AR"	"2cd4p9h.6y13br"	"2cd4p9h.f60"	"Lepidium coronopus (L.) Al-Shehbaz"	"Coronopus squamatus"	
"Euphrasia rostkoviana Hayne"	"N"	"2cd4p9h.6y2xn5"	"2cd4p9h.nf4"	"Euphrasia officinalis L."	"Euphrasia rostkoviana"	
"Euphrasia anglica Pugsley"	"NE"	"2cd4p9h.6y2xn8"	"2cd4p9h.xwk"	"Euphrasia officinalis subsp. anglica (Pugsley) Silverside"	"Euphrasia anglica"	
"Festuca arundinacea Schreb."	"N"	"2cd4p9h.6y2qa3"	"2cd4p9h.vg2"	"Schedonorus arundinaceus (Schreb.) Dumort."	"Festuca arundinacea"	
"Festuca gigantea (L.) Vill."	"N"	"2cd4p9h.6y2qks"	"2cd4p9h.c0y"	"Schedonorus giganteus (L.) Holub"	"Festuca gigantea"	
"Festuca pratensis Huds."	"N"	"2cd4p9h.6y2t9h"	"2cd4p9h.8m3"	"Schedonorus pratensis (Huds.) P.Beauv."	"Festuca pratensis"	
"Helictotrichon pubescens (Huds.) Pilg."	"N"	"2cd4p9h.6y3sv8"	"2cd4p9h.16h"	"Avenula pubescens (Huds.) Dumort."	"Helictotrichon pubescens"	
"Juncus ambiguus auct. non Guss."	"N"	"2cd4p9h.6y4n04"	"2cd4p9h.c5m"	"Juncus ranarius Songeon & E.P.Perrier"	"Juncus ambiguus"	
"Lavatera arborea L."	"N"	"2cd4p9h.6y5b4a"	"2cd4p9h.vx9"	"Malva arborea (L.) Webb & Berthel."	"Lavatera arborea"	
"Leontodon autumnalis L."	"N"	"2cd4p9h.6y5c5k"	"2cd4p9h.yq7"	"Scorzoneroides autumnalis (L.) Moench"	"Leontodon autumnalis"	
"Listera cordata (L.) R.Br."	"N"	"2cd4p9h.6y5wp4"	"2cd4p9h.8sz"	"Neottia cordata (L.) Rich."	"Listera cordata"	
"Listera ovata (L.) R.Br."	"N"	"2cd4p9h.6y5wpn"	"2cd4p9h.8t2"	"Neottia ovata (L.) Bluff & Fingerh."	"Listera ovata"	
"Lychnis flos-cuculi L."	"N"	"2cd4p9h.6y63nq"	"2cd4p9h.1ev"	"Silene flos-cuculi (L.) Clairv."	"Lychnis flos-cuculi"	
"Lycopersicon esculentum Mill."	"AN"	"2cd4p9h.6y64pp"	"2cd4p9h.n01"	"Solanum lycopersicum L."	"Lycopersicon esculentum"	
"Orchis morio L."	"N"	"2cd4p9h.6y71f0"	"2cd4p9h.91q"	"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase"	"Orchis morio"	
"Ornithogalum angustifolium Boreau"	"AN"	"2cd4p9h.6y72gx"	"2cd4p9h.yz6"	"Ornithogalum umbellatum subsp. campestre Rouy"	"Ornithogalum angustifolium"	
"Phyllitis scolopendrium (L.) Newman"	"N"	"2cd4p9h.6y7dfc"	"2cd4p9h.esf"	"Asplenium scolopendrium L."	"Phyllitis scolopendrium"	
"Picris echioides L."	"AR"	"2cd4p9h.6y7gxt"	"2cd4p9h.fwk"	"Helminthotheca echioides (L.) Holub"	"Picris echioides"	
"Potentilla palustris (L.) Scop."	"N"	"2cd4p9h.6y8hka"	"2cd4p9h.fxy"	"Comarum palustre L."	"Potentilla palustris"	
"Ranunculus ficaria L."	"N"	"2cd4p9h.6y9637"	"2cd4p9h.m05"	"Ficaria verna Huds."	"Ranunculus ficaria"	
"Rorippa nasturtium-aquaticum (L.) Hayek s.s."	"N"	"2cd4p9h.6y9gqa"	"2cd4p9h.fhm"	"Nasturtium officinale W.T.Aiton s.s."	"Rorippa nasturtium-aquaticum"	"s.s."
"Stachys officinalis (L.) Trevis."	"N"	"2cd4p9h.6yb1xg"	"2cd4p9h.xc6"	"Betonica officinalis L."	"Stachys officinalis"	
"Stellaria uliginosa Murray"	"N"	"2cd4p9h.6yb9ef"	"2cd4p9h.m50"	"Stellaria alsine Grimm"	"Stellaria uliginosa"	
"Thlaspi caerulescens J.Presl & C.Presl"	"N"	"2cd4p9h.6yde2p"	"2cd4p9h.w3n"	"Noccaea caerulescens (J.Presl & C.Presl) F.K.Mey."	"Thlaspi caerulescens"	
"Asparagus officinalis L. s.s."	"N"	"2cd4p9h.6pqdft"	"2cd4p9h.6pqdft"	"Asparagus officinalis L. s.s."	"Asparagus officinalis"	"s.s."
"Asparagus officinalis L. subsp. officinalis"	"AR"	"2cd4p9h.6pqdft"	"2cd4p9h.v87"	"Asparagus officinalis L. s.s."	"Asparagus officinalis subsp. officinalis"	
"Orchis laxiflora Lam."	"N"	"2cd4p9h.6qny5s"	"2cd4p9h.yz3"	"Anacamptis laxiflora (Lam.) R.M.Bateman, Pridgeon & M.W.Chase"	"Orchis laxiflora"	
"Chamerion angustifolium (L.) Holub"	"N"	"2cd4p9h.7fqgbm"	"2cd4p9h.4z2"	"Chamaenerion angustifolium (L.) Scop."	"Chamerion angustifolium"	
"Conyza canadensis (L.) Cronquist"	"AN"	"2cd4p9h.7g3vt9"	"2cd4p9h.8kn"	"Erigeron canadensis L."	"Conyza canadensis"	
"Arabis glabra (L.) Bernh."	"N"	"2cd4p9h.7gzd1a"	"2cd4p9h.9bm"	"Turritis glabra L."	"Arabis glabra"	
"Malus domestica (Suckow) Borkh."	"AR"	"2cd4p9h.7hhq9d"	"2cd4p9h.7hhq9d"	"Malus domestica (Suckow) Borkh."	"Malus domestica"	
"Cochlearia officinalis agg."	"N"	"2cd4p9h.7mxs2v"	"2cd4p9h.7mxs2v"	"Cochlearia officinalis agg."	"Cochlearia officinalis"	"agg."
"Utricularia intermedia agg."	"N"	"2cd4p9h.7mxs39"	"2cd4p9h.7mxs39"	"Utricularia intermedia agg."	"Utricularia intermedia"	"agg."
"Utricularia vulgaris agg."	"N"	"2cd4p9h.7mxs3b"	"2cd4p9h.7mxs3b"	"Utricularia vulgaris agg."	"Utricularia vulgaris"	"agg."
"Dactylorhiza traunsteineri (Saut. ex Rchb.) Soó"	"N"	"2cd4p9h.7mxs7t"	"2cd4p9h.7mxs7t"	"Dactylorhiza traunsteineri (Saut. ex Rchb.) Soó"	"Dactylorhiza traunsteineri"	
"Matricaria recutita L."	"AR"	"2cd4p9h.7mxsvz"	"2cd4p9h.c8g"	"Matricaria chamomilla L."	"Matricaria recutita"	
"Zostera angustifolia Rchb."	"N"	"2cd4p9h.7mxtn2"	"2cd4p9h.w6h"	"Zostera marina var. stenophylla Asch. & Graebn."	"Zostera angustifolia"	
"Apium inundatum (L.) Rchb.f."	"N"	"2cd4p9h.7mxz2m"	"2cd4p9h.f0r"	"Helosciadium inundatum (L.) W.D.J.Koch"	"Apium inundatum"	
"Aster tripolium L."	"N"	"2cd4p9h.7mxz8c"	"2cd4p9h.4yh"	"Tripolium pannonicum (Jacq.) Dobrocz."	"Aster tripolium"	
"Lithospermum purpureocaeruleum L."	"N"	"2cd4p9h.7mxzf3"	"2cd4p9h.bnb"	"Aegonychon purpureocaeruleum (L.) Holub"	"Lithospermum purpureocaeruleum"	
"Seriphidium maritimum (L.) Poljakow"	"N"	"2cd4p9h.7mxztr"	"2cd4p9h.ycy"	"Artemisia maritima L."	"Seriphidium maritimum"	
"Persicaria bistorta (L.) Samp."	"N"	"2cd4p9h.7mm0ba"	"2cd4p9h.fkm"	"Bistorta officinalis Delarbre"	"Persicaria bistorta"	
"Persicaria vivipara (L.) Ronse Decr."	"N"	"2cd4p9h.7mm0bc"	"2cd4p9h.fks"	"Bistorta vivipara (L.) Delarbre"	"Persicaria vivipara"	
"Lithospermum arvense L."	"AR"	"2cd4p9h.7mm0gf"	"2cd4p9h.8dz"	"Buglossoides arvensis (L.) I.M.Johnst."	"Lithospermum arvense"	
"Carex viridula subsp. oedocarpa (Andersson) B.Schmid"	"N"	"2cd4p9h.7mm0mb"	"2cd4p9h.f3x"	"Carex demissa Hornem."	"Carex viridula subsp. oedocarpa"	
"Carex viridula subsp. brachyrrhyncha (Čelak.) B.Schmid"	"N"	"2cd4p9h.7mm0na"	"2cd4p9h.xed"	"Carex lepidocarpa Tausch"	"Carex viridula subsp. brachyrrhyncha"	
"Kobresia simpliciuscula (Wahlenb.) Mack."	"N"	"2cd4p9h.7mm0yd"	"2cd4p9h.43k"	"Carex simpliciuscula Wahlenb."	"Kobresia simpliciuscula"	
"Centaurium scilloides auct. non (L.f.) Samp."	"N"	"2cd4p9h.7mm0qd"	"2cd4p9h.bqb"	"Centaurium portense (Brot.) Butcher"	"Centaurium scilloides"	
"Minuartia sedoides (L.) Hiern"	"N"	"2cd4p9h.7mm119"	"2cd4p9h.f5d"	"Cherleria sedoides L."	"Minuartia sedoides"	
"Chamaecyparis lawsoniana (A.Murray bis) Parl."	"AN"	"2cd4p9h.7mm197"	"2cd4p9h.5te"	"Cupressus lawsoniana A.Murray bis"	"Chamaecyparis lawsoniana"	
"Coeloglossum viride (L.) Hartm."	"N"	"2cd4p9h.7mm1e8"	"2cd4p9h.8v1"	"Dactylorhiza viridis (L.) R.M.Bateman, Pridgeon & M.W.Chase"	"Coeloglossum viride"	
"Festuca altissima All."	"N"	"2cd4p9h.7mm1hb"	"2cd4p9h.11d"	"Drymochloa sylvatica (Pollich) Holub"	"Festuca altissima"	
"Elytrigia atherica (Link) Kerguélen"	"N"	"2cd4p9h.7mm1xd"	"2cd4p9h.v66"	"Elymus athericus (Link) Kerguélen"	"Elytrigia atherica"	
"Elytrigia repens (L.) Desv. ex Nevski"	"N"	"2cd4p9h.7mm1xp"	"2cd4p9h.x8d"	"Elymus repens (L.) Gould"	"Elytrigia repens"	
"Conyza sumatrensis (Retz.) E.Walker"	"AN"	"2cd4p9h.7mm1qv"	"2cd4p9h.9hs"	"Erigeron sumatrensis Retz."	"Conyza sumatrensis"	
"Vicia tetrasperma (L.) Schreb."	"N"	"2cd4p9h.7mm1rr"	"2cd4p9h.5qe"	"Ervum tetraspermum L."	"Vicia tetrasperma"	
"Euphorbia serrulata Thuill."	"NA"	"2cd4p9h.7mm1sy"	"2cd4p9h.c0f"	"Euphorbia stricta L."	"Euphorbia serrulata"	
"Filago vulgaris Lam."	"N"	"2cd4p9h.7mm225"	"2cd4p9h.vgh"	"Filago germanica L., non Huds."	"Filago vulgaris"	
"Sedum telephium L."	"N"	"2cd4p9h.7mm2n8"	"2cd4p9h.p5r"	"Hylotelephium telephium (L.) H.Ohba"	"Sedum telephium"	
"Peucedanum ostruthium (L.) W.D.J.Koch"	"AR"	"2cd4p9h.7mm2y7"	"2cd4p9h.vqa"	"Imperatoria ostruthium L."	"Peucedanum ostruthium"	
"Inula crithmoides L."	"N"	"2cd4p9h.7mm337"	"2cd4p9h.18r"	"Limbarda crithmoides (L.) Dumort."	"Inula crithmoides"	
"Filago gallica L."	"AR"	"2cd4p9h.7mm33t"	"2cd4p9h.c0z"	"Logfia gallica (L.) Coss. & Germ."	"Filago gallica"	
"Filago minima (Sm.) Pers."	"N"	"2cd4p9h.7mm340"	"2cd4p9h.c12"	"Logfia minima (Sm.) Dumort."	"Filago minima"	
"Luzula pallidula Kirschner"	"N"	"2cd4p9h.7mm35p"	"2cd4p9h.yr6"	"Luzula pallescens Sw."	"Luzula pallidula"	
"Anchusa arvensis (L.) M.Bieb."	"AR"	"2cd4p9h.7mm377"	"2cd4p9h.8z7"	"Lycopsis arvensis L."	"Anchusa arvensis"	
"Anagallis tenella (L.) L."	"N"	"2cd4p9h.7mm37f"	"2cd4p9h.8af"	"Lysimachia tenella L."	"Anagallis tenella"	
"Thlaspi perfoliatum L."	"N"	"2cd4p9h.7mm3bn"	"2cd4p9h.p89"	"Microthlaspi perfoliatum (L.) F.K.Mey."	"Thlaspi perfoliatum"	
"Rorippa microphylla (Boenn.) Hyl. ex Á.Löve & D.Löve"	"N"	"2cd4p9h.7mm3gg"	"2cd4p9h.ca8"	"Nasturtium microphyllum (Boenn.) Rchb."	"Rorippa microphylla"	
"Gnaphalium norvegicum Gunnerus"	"N"	"2cd4p9h.7mm3w3"	"2cd4p9h.15f"	"Omalotheca norvegica (Gunnerus) Sch.Bip. & F.W.Schultz"	"Gnaphalium norvegicum"	
"Gnaphalium supinum L."	"N"	"2cd4p9h.7mm3w5"	"2cd4p9h.fbd"	"Omalotheca supina (L.) DC."	"Gnaphalium supinum"	
"Gnaphalium sylvaticum L."	"N"	"2cd4p9h.7mm3w7"	"2cd4p9h.yns"	"Omalotheca sylvatica (L.) Sch.Bip. & F.W.Schultz"	"Gnaphalium sylvaticum"	
"Meconopsis cambrica (L.) Vig."	"N"	"2cd4p9h.7mm3rb"	"2cd4p9h.yrr"	"Papaver cambricum L."	"Meconopsis cambrica"	
"Petasites fragrans (Vill.) C.Presl"	"AN"	"2cd4p9h.7mm3sk"	"2cd4p9h.ccr"	"Petasites pyrenaicus (L.) G.López"	"Petasites fragrans"	
"Sedum forsterianum Sm."	"N"	"2cd4p9h.7mm3sy"	"2cd4p9h.fq4"	"Petrosedum forsterianum (Sm.) Grulich"	"Sedum forsterianum"	
"Sedum rupestre L."	"AN"	"2cd4p9h.7mm3sq"	"2cd4p9h.m3n"	"Petrosedum rupestre (L.) P.V.Heath"	"Sedum rupestre"	
"Sanguisorba minor Scop."	"N"	"2cd4p9h.7mm4fs"	"2cd4p9h.gsa"	"Poterium sanguisorba L."	"Sanguisorba minor"	
"Fallopia japonica (Houtt.) Ronse Decr."	"AN"	"2cd4p9h.7mm4kb"	"2cd4p9h.vr0"	"Reynoutria japonica Houtt."	"Fallopia japonica"	
"Fallopia sachalinensis (F.Schmidt) Ronse Decr."	"AN"	"2cd4p9h.7mm4kd"	"2cd4p9h.1m4"	"Reynoutria sachalinensis (F.Schmidt) Nakai"	"Fallopia sachalinensis"	
"Sedum rosea (L.) Scop."	"N"	"2cd4p9h.7mm4xg"	"2cd4p9h.w1w"	"Rhodiola rosea L."	"Sedum rosea"	
"Papaver argemone L."	"AR"	"2cd4p9h.7mm4m9"	"2cd4p9h.cbw"	"Roemeria argemone (L.) C.Morales, L.Mend. & Romero García"	"Papaver argemone"	
"Ruppia cirrhosa (Petagna) Grande"	"N"	"2cd4p9h.7mm53b"	"2cd4p9h.p47"	"Ruppia spiralis L. ex Dumort."	"Ruppia cirrhosa"	
"Salicornia nitens P.W.Ball & Tutin"	"N"	"2cd4p9h.7mm548"	"2cd4p9h.1s1"	"Salicornia emerici Duval-Jouve"	"Salicornia nitens"	
"Salicornia pusilla Woods nom. inval."	"N"	"2cd4p9h.7mm54v"	"2cd4p9h.1s4"	"Salicornia disarticulata Moss"	"Salicornia pusilla"	
"Senecio fluviatilis Wallr."	"AN"	"2cd4p9h.7mm5g2"	"2cd4p9h.98m"	"Senecio sarracenicus L."	"Senecio fluviatilis"	
"Lychnis alpina L."	"N"	"2cd4p9h.7mm5vv"	"2cd4p9h.pas"	"Silene suecica (Lodd.) Greuter & Burdet"	"Lychnis alpina"	
"Lychnis viscaria L."	"N"	"2cd4p9h.7mm5vk"	"2cd4p9h.g08"	"Silene viscaria (L.) Borkh."	"Lychnis viscaria"	
"Petroselinum segetum (L.) W.D.J.Koch"	"N"	"2cd4p9h.7mm5w3"	"2cd4p9h.5g9"	"Sison segetum L."	"Petroselinum segetum"	
"Myosoton aquaticum (L.) Moench"	"N"	"2cd4p9h.7mm5q4"	"2cd4p9h.xr6"	"Stellaria aquatica (L.) Scop."	"Myosoton aquaticum"	
"Thymus polytrichus auct. non A.Kern. ex Borbás"	"N"	"2cd4p9h.7mm638"	"2cd4p9h.p8c"	"Thymus drucei Ronniger"	"Thymus polytrichus"	
"Festuca pratensis x Lolium perenne = X Festulolium loliaceum (Huds.) P.Fourn."	"NH"	"2cd4p9h.7mm6e9"	"2cd4p9h.543"	"Schedonorus pratensis x Lolium perenne = X Schedolium loliaceum (Huds.) Holub"	"Festuca pratensis x Lolium perenne = X Festulolium loliaceum"	
"Callitriche hamulata Kütz. ex W.D.J.Koch"	"N"	"2cd4p9h.7mm6x8"	"2cd4p9h.8e5"	"Callitriche brutia subsp. hamulata (Kütz. ex W.D.J.Koch) O.Bolòs & Vigo"	"Callitriche hamulata"	
"Callitriche hamulata s.l."	"N"	"2cd4p9h.7mm6x8"	"2cd4p9h.xd2"	"Callitriche brutia subsp. hamulata (Kütz. ex W.D.J.Koch) O.Bolòs & Vigo"	"Callitriche hamulata"	"s.l."
"Athyrium flexile (Newman) Druce"	"NE"	"2cd4p9h.7mm7m2"	"2cd4p9h.v3y"	"Athyrium distentifolium var. flexile (Newman) Jermy"	"Athyrium flexile"	
"Potentilla tabernaemontani Asch. nom. illeg."	"N"	"2cd4p9h.7mmt9v"	"2cd4p9h.cff"	"Potentilla verna L."	"Potentilla tabernaemontani"	
"Erigeron acer L."	"N"	"2cd4p9h.7q6gmd"	"2cd4p9h.ykg"	"Erigeron acris L."	"Erigeron acer"	
"Althaea hirsuta L."	"AN"	"2cd4p9h.7q816f"	"2cd4p9h.ee5"	"Malva setigera Schimp. & Spenn."	"Althaea hirsuta"	
"Monotropa hypopitys L."	"N"	"2cd4p9h.82szng"	"2cd4p9h.xqm"	"Hypopitys monotropa Crantz"	"Monotropa hypopitys"	
"Lavatera cretica L."	"AN"	"2cd4p9h.83ng2t"	"2cd4p9h.yq4"	"Malva pseudolavatera Webb & Berthel."	"Lavatera cretica"	
"Arabis petraea (L.) Lam."	"N"	"2cd4p9h.83ng3h"	"2cd4p9h.yf0"	"Arabidopsis petraea (L.) V.I.Dorof."	"Arabis petraea"	
"Lloydia serotina (L.) Rchb."	"N"	"2cd4p9h.83ng3q"	"2cd4p9h.5bt"	"Gagea serotina (L.) Ker Gawl."	"Lloydia serotina"	
"Otanthus maritimus (L.) Hoffmanns. & Link"	"N"	"2cd4p9h.83ng4q"	"2cd4p9h.1wa"	"Achillea maritima (L.) Ehrend. & Y.P.Guo"	"Otanthus maritimus"	
"Loiseleuria procumbens (L.) Desv."	"N"	"2cd4p9h.83ng4z"	"2cd4p9h.vm5"	"Kalmia procumbens (L.) Gift & Kron ex Galasso, Banfi & F.Conti"	"Loiseleuria procumbens"	
"Gentianella ciliata (L.) Borkh."	"NA"	"2cd4p9h.83ng5b"	"2cd4p9h.ctd"	"Gentianopsis ciliata (L.) Ma"	"Gentianella ciliata"	
"Simethis planifolia (L.) Gren."	"N"	"2cd4p9h.84gq6c"	"2cd4p9h.eeq"	"Simethis mattiazzii (Vand.) Sacc."	"Simethis planifolia"	
"Salix fragilis auct. non L."	"AR"	"2cd4p9h.8y71q8"	"2cd4p9h.cvv"	"Salix alba x euxina = S. x fragilis L."	"Salix fragilis"	
"Potentilla fruticosa L."	"N"	"2cd4p9h.aqkmhn"	"2cd4p9h.fxx"	"Dasiphora fruticosa (L.) Rydb."	"Potentilla fruticosa"	
"Senecio aquaticus Hill"	"N"	"2cd4p9h.aqkn5p"	"2cd4p9h.p62"	"Jacobaea aquatica (Hill.) P.Gaertn."	"Senecio aquaticus"	
"Senecio erucifolius L."	"N"	"2cd4p9h.aqkn63"	"2cd4p9h.fqg"	"Jacobaea erucifolia (L.) P.Gaertn., B.Mey. & Scherb."	"Senecio erucifolius"	
"Senecio cineraria DC."	"AN"	"2cd4p9h.aqkn66"	"2cd4p9h.fqa"	"Jacobaea maritima (L.) Pelser & Meijden"	"Senecio cineraria"	
"Senecio paludosus L."	"N"	"2cd4p9h.aqkn69"	"2cd4p9h.hx1"	"Jacobaea paludosa (L.) P.Gaertn. B.Mey. & Scherb."	"Senecio paludosus"	
"Senecio jacobaea L."	"N"	"2cd4p9h.aqkn6c"	"2cd4p9h.98p"	"Jacobaea vulgaris Gaertn."	"Senecio jacobaea"	
"Radiola linoides Roth"	"N"	"2cd4p9h.aqkn9r"	"2cd4p9h.1yb"	"Linum radiola L."	"Radiola linoides"	
"Glaux maritima L."	"N"	"2cd4p9h.aqkncc"	"2cd4p9h.fba"	"Lysimachia maritima (L.) Galasso, Banfi & Soldano"	"Glaux maritima"	
"Saxifraga nivalis L."	"N"	"2cd4p9h.aqknem"	"2cd4p9h.w17"	"Micranthes nivalis (L.) Small"	"Saxifraga nivalis"	
