family,genus,rn.bl,bn.bl,nspp_in_genera,div_rate_basal_age_upper,div_rate_basal_age_lower,div_rate_root_age_upper,div_rate_root_age_lower,hyb_present,neo_present,type
Bromeliaceae,Hohenbergiopsis,7.518054,7.518054,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Ronnbergia,5.83129500000013,4.685358,20,0.6393817235639179,0.22724213112262248,0.5137336172417832,0.18258564126706067,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Neoglaziovia,9.46886700000016,4.19758,3,0.2617251579882003,0.04343492126271675,0.11602362655089477,0.019254843984391323,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Acanthostachys,10.4281030000001,7.187455,2,0.09643847238834126,0.013260629778457735,0.06646915364759426,0.009139742847220057,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Orthophytum,9.22151700000012,9.209904,60,0.44455887512205344,0.20972220900491617,0.44399902556402027,0.2094580980117684,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Lapanthus,9.221518,9.221518,2,0.07516627745669914,0.010335628017461435,0.07516627745669914,0.010335628017461435,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Cryptanthus,9.23673600000012,9.184097,51,0.4281123808605599,0.195093700472464,0.4256726220955406,0.1939818859419639,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Ananas,3.29345600000016,2.370651,7,0.8208336651220755,0.1982593090445348,0.5908413985355259,0.14270833715273945,no hybrid,neophyte,no hybrid & neophyte
Bromeliaceae,Disteganthus,3.29345600000016,1.943608,4,0.7132582090215159,0.13498826124789098,0.4209239051986191,0.07966229531151416,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Fernseea,13.847697,13.847697,2,0.05005505107166522,0.006882745903836929,0.05005505107166522,0.006882745903836929,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Bromelia,15.6872260000001,15.541918,72,0.2751697775664532,0.13459497480802515,0.27262092858329623,0.13334824536080372,no hybrid,neophyte,no hybrid & neophyte
Bromeliaceae,Ochagavia,5.16267500000004,5.14449,4,0.2694716796261419,0.05099908143809996,0.26852249291692387,0.050819442337061475,no hybrid,neophyte,no hybrid & neophyte
Bromeliaceae,Fascicularia,5.162676,5.162676,3,0.21279899971799698,0.03531532034819822,0.21279899971799698,0.03531532034819822,no hybrid,neophyte,no hybrid & neophyte
Bromeliaceae,Greigia,13.206712,5.471277,39,0.6695990069831315,0.28670014658622567,0.27740149449231927,0.1187741443830868,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Puya,16.7520120000001,7.443778,240,0.7362711412594507,0.43188657741682535,0.32716302515434914,0.1919093541403052,hybrid,no neophyte,hybrid & no neophyte
Bromeliaceae,Dyckia,6.11565300000007,3.906792,188,1.340343167189333,0.7629325123384973,0.8562359510635886,0.48737536870452075,no hybrid,neophyte,no hybrid & neophyte
Bromeliaceae,Encholirium,6.11565300000007,6.104927,35,0.5823735585191131,0.24268996843438345,0.5813521567507791,0.24226432417342814,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Deuterocohnia,10.432145,9.968238,26,0.32684778774558576,0.12567546726867557,0.31231319522701056,0.12008680558939391,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Fosterella,18.5991040000001,13.299942,36,0.2694386891654197,0.11308901924356317,0.19267158990326042,0.08086827176063244,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Pitcairnia,19.3067310000001,19.190441,453,0.31869471501374225,0.19973380487127382,0.3167751249801431,0.1985307506531102,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Navia,11.0656240000001,11.02625,101,0.4185575800332171,0.21747151323417938,0.41706825722988766,0.21669770026510468,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Cottendorfia,15.058197,15.058197,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Hechtia,24.1675500000001,16.154975,81,0.27201831972333224,0.1360091598616661,0.1818326290696583,0.09091631453482914,no hybrid,neophyte,no hybrid & neophyte
Bromeliaceae,Tillandsia,9.07831700000003,9.064659,758,0.7314873494570917,0.4787716458361213,0.7303868531625796,0.4780513511891241,hybrid,neophyte,hybrid & neophyte
Bromeliaceae,Racinaea,6.59011499999997,4.442364,100,1.0366485470321862,0.5377233358714184,0.6987996698066897,0.3624766471048091,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Wallisia,1.837531,1.837531,5,0.8758698016164627,0.1831110531584027,0.8758698016164627,0.1831110531584027,hybrid,no neophyte,hybrid & no neophyte
Bromeliaceae,Guzmania,9.42272400000002,7.683981,229,0.7071493283955596,0.4125056504795403,0.5766614838293288,0.3363873950544898,hybrid,neophyte,hybrid & neophyte
Bromeliaceae,Vriesea,10.786663,9.418435,279,0.5978925141832337,0.3567870232307066,0.5220531856628288,0.3115305806014242,hybrid,neophyte,hybrid & neophyte
Bromeliaceae,Stigmatodon,0.871456,0.871456,18,3.3167156550602264,1.1397612421169667,3.3167156550602264,1.1397612421169667,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Neoregelia,13.15618,2.118594,133,2.3082993382506296,1.2523598030614715,0.37171497564047873,0.2016726712926712,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Zizkaea,4.915505,4.915505,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Catopsis,21.4069500000001,6.789475,21,0.448417946560437,0.1618110809257136,0.14222121496632675,0.051320355710089686,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Glomeropitcairnia,21.4069500000001,2.450038,2,0.28291282851937205,0.038901510835474766,0.03237953938136642,0.004452300762337675,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Lindmania,27.3025700000001,7.658787,42,0.4880237064019888,0.21272827403742656,0.13689808755305288,0.059673523032090905,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Brocchinia,20.1956910000001,19.908631,19,0.14789761180296326,0.051717238477178976,0.14579540651351944,0.05098213362351172,no hybrid,no neophyte,no hybrid & no neophyte
Bromeliaceae,Ayensua,20.195692,20.195692,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Typhaceae,Sparganium,54.3009750000001,10.418801,33,0.3355959636302181,0.13773989207484838,0.0643912482504499,0.02642833807844739,hybrid,neophyte,hybrid & neophyte
Typhaceae,Typha,54.3009750000001,19.649674,49,0.19806029851236343,0.0894599023654221,0.07167127842751662,0.03237249271403267,hybrid,neophyte,hybrid & neophyte
Zingiberaceae,Boesenbergia,9.78612200000015,9.748505,87,0.45811210217921455,0.23201127747011366,0.4563511591879312,0.2311194463418457,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Scaphochlamys,7.17583200000013,7.095275,64,0.5861482582929727,0.28016875288897825,0.5795680672791108,0.27702353513213646,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Myxochlamys,3.648271,3.648271,2,0.1899933367230519,0.02612475328842757,0.1899933367230519,0.02612475328842757,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Zingiber,10.2105360000001,10.201278,212,0.5250897264707434,0.30344998033812104,0.5246136221126844,0.3031748390607189,no hybrid,neophyte,no hybrid & neophyte
Zingiberaceae,Distichochlamys,10.2105360000001,5.575394,4,0.24864509326513795,0.04705752893293118,0.13577096845061581,0.025695444829486748,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Cornukaempferia,10.2224640000001,7.361213,5,0.2186375957921745,0.04570880323952219,0.15744128934414292,0.032914983767241404,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Kaempferia,10.9798470000001,8.911738,43,0.42205012262406755,0.18499855197576295,0.3425548749170665,0.15015315109467067,no hybrid,neophyte,no hybrid & neophyte
Zingiberaceae,Haniffia,8.13679600000012,3.187795,6,0.5620685988992564,0.1271929682141306,0.2202045460188542,0.0498310524324511,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Kedhalia,8.136797,8.136797,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Curcuma,2.38318700000013,2.356426,128,2.059063286485388,1.11074815539893,2.0359418979372377,1.0982754743265788,no hybrid,neophyte,no hybrid & neophyte
Zingiberaceae,Hedychium,8.84158700000012,8.673635,109,0.5408744871359175,0.28455192447821687,0.5306002058486876,0.27914666580463277,hybrid,neophyte,hybrid & neophyte
Zingiberaceae,Larsenianthus,8.84158700000012,5.170546,4,0.26811372747092677,0.05074208110081428,0.15679248093355547,0.029673888236069763,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Camptandra,9.887364,9.887364,4,0.14020869072079176,0.026535309559503513,0.14020869072079176,0.026535309559503513,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Pommereschea,10.617252,10.617252,2,0.06528498904989212,0.00897691604233609,0.06528498904989212,0.00897691604233609,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Roscoea,11.5122200000001,7.37549,28,0.4517943228416287,0.17738927442789273,0.2894493425399423,0.11364730865551277,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Cautleya,9.4972800000001,2.107654,4,0.6577428558576932,0.12448165802711966,0.14596751502744745,0.02762520052767615,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Rhynchanthus,9.497281,9.497281,4,0.1459674996580485,0.027625197618928083,0.1459674996580485,0.027625197618928083,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Globba,14.5061230000001,9.270999,136,0.529894878182605,0.2884423404022079,0.3386607769516375,0.18434619983757963,hybrid,neophyte,hybrid & neophyte
Zingiberaceae,Caulokaempferia,14.5061230000001,10.853005,31,0.3164088844043789,0.12773368860697018,0.23672673976948372,0.09556615238405747,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Hemiorchis,7.70247200000017,4.475675,3,0.24546292764065974,0.04073610277644257,0.14263113045631137,0.023670525098169855,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Gagnepainia,7.70247200000017,2.375879,3,0.4624024576454061,0.07673856993304566,0.14263113045631137,0.023670525098169855,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Amomum,9.52940600000017,9.506533,108,0.4925172223274479,0.2587261667112196,0.49133505562929486,0.2581051580553569,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Etlingera,4.20917300000019,4.191367,161,1.212350138984361,0.6759640337045685,1.2072215527810888,0.6731045134177398,no hybrid,neophyte,no hybrid & neophyte
Zingiberaceae,Elettaria,4.20917300000019,4.179836,2,0.16583119064000246,0.02280237306064758,0.16467538410987478,0.02264344558998184,no hybrid,neophyte,no hybrid & neophyte
Zingiberaceae,Vanoverberghia,5.085832,5.085832,4,0.272579660735921,0.05158728492555218,0.272579660735921,0.05158728492555218,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Leptosolena,5.085832,5.085832,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Hornstedtia,5.74508600000019,5.368875,45,0.7090242350157752,0.3141065779274482,0.6625945181273516,0.29353763434875874,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Aframomum,9.79827100000017,7.366158,63,0.562455316108008,0.26799330478955374,0.4228434512978321,0.2014723848750433,no hybrid,neophyte,no hybrid & neophyte
Zingiberaceae,Renealmia,9.79827100000017,9.780106,86,0.455449797400305,0.23019094052830255,0.4546054396998644,0.22976418988681327,no hybrid,neophyte,no hybrid & neophyte
Zingiberaceae,Pleuranthodium,6.33839400000016,4.79092,23,0.6544659931556256,0.24278234865238424,0.49468275653565724,0.18350875786605428,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Burbidgea,6.33839400000016,4.28354,5,0.3757261312918988,0.07855003959837258,0.2539188810973347,0.053084777724641985,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Siamanthus,7.925624,7.925624,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Siliquamomum,7.925624,7.925624,4,0.1749129609378253,0.033103294386346224,0.1749129609378253,0.033103294386346224,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Alpinia,14.5125150000001,14.496205,254,0.38198509658345314,0.22554654402195048,0.38155579973688214,0.22529306182861455,hybrid,neophyte,hybrid & neophyte
Zingiberaceae,Plagiostachys,14.5125150000001,14.457478,28,0.23048311124355186,0.09049523157843842,0.22960903125165974,0.09015203909523399,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Tamijia,19.330159,19.330159,2,0.035858327940289855,0.004930646447570604,0.035858327940289855,0.004930646447570604,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Siphonochilus,8.2711000000001,7.327529,11,0.3272447332243067,0.09459494197292771,0.2899124992804272,0.08380350625188145,no hybrid,no neophyte,no hybrid & no neophyte
Zingiberaceae,Aulotandra,8.271101,8.271101,9,0.2656507975584169,0.07106510546807722,0.2656507975584169,0.07106510546807722,no hybrid,no neophyte,no hybrid & no neophyte
Costaceae,Costus,17.3434640000001,14.170004,113,0.3336193707999194,0.1765303631346336,0.27257460324605937,0.14422931611235199,no hybrid,neophyte,no hybrid & neophyte
Costaceae,Tapeinochilos,5.59228800000011,2.057104,16,1.3478116430864853,0.44542751940308073,0.4957878997361593,0.1638489884416069,no hybrid,no neophyte,no hybrid & no neophyte
Costaceae,Paracostus,17.57321,17.57321,2,0.03944340166423467,0.005423606717516318,0.03944340166423467,0.005423606717516318,no hybrid,no neophyte,no hybrid & no neophyte
Costaceae,Chamaecostus,15.6976070000001,12.522809,10,0.1838712938122785,0.051254785262028243,0.14668382849653652,0.040888645394956735,no hybrid,no neophyte,no hybrid & no neophyte
Costaceae,Dimerocostus,7.03488000000004,0.773408,6,2.316706666116791,0.5242577114642781,0.2546965220768577,0.05763639296024411,no hybrid,neophyte,no hybrid & neophyte
Costaceae,Monocostus,7.034881,7.034881,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Calathea,10.6181970000001,10.601857,59,0.3846059651536254,0.18081007998712495,0.38401410747094644,0.180531837201932,no hybrid,neophyte,no hybrid & neophyte
Marantaceae,Sanblasia,10.618198,10.618198,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Ischnosiphon,7.22634600000009,7.201205,42,0.5190339142245456,0.22624554359031301,0.5172281562885754,0.22545841836666272,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Pleiostachya,7.22634600000009,0.03352,3,32.77482961420375,5.439187255189576,0.15202874158919266,0.025230117239605235,no hybrid,neophyte,no hybrid & neophyte
Marantaceae,Goeppertia,22.2216420000001,22.004954,245,0.2500008957321486,0.14700095142323363,0.2475630833466178,0.1455675135988815,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Monotagma,23.9710620000001,15.228677,41,0.24385388610608183,0.10568468373412217,0.15491896298563212,0.06714086811982271,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Phrynium,10.438725,5.879509,38,0.6186887646105118,0.2632128820137894,0.348470350519473,0.14825206226967497,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Donax,5.614768,5.614768,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Schumannianthus,5.614768,5.614768,2,0.12345072504508563,0.01697490970318363,0.12345072504508563,0.01697490970318363,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Thalia,23.9704840000001,6.484151,6,0.2763290782753293,0.06253171897264027,0.07474857283766351,0.016915182359612042,no hybrid,neophyte,no hybrid & neophyte
Marantaceae,Ctenanthe,7.20191000000005,6.929298,15,0.3908116235009968,0.1263430635186854,0.3760183341783209,0.12156063285349214,no hybrid,neophyte,no hybrid & neophyte
Marantaceae,Stromanthe,7.20191000000005,5.430809,20,0.5516180505618944,0.1960501164729653,0.4159635809880948,0.14783727330561208,no hybrid,neophyte,no hybrid & neophyte
Marantaceae,Saranthe,10.132917,10.132917,10,0.2272381282698798,0.06334344652900982,0.2272381282698798,0.06334344652900982,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Maranta,10.4610400000001,10.421322,38,0.34905227568310293,0.14849963456805315,0.34772700990784383,0.14793581792211843,no hybrid,neophyte,no hybrid & neophyte
Marantaceae,Hylaeanthe,7.76712900000012,3.047561,5,0.5281068738030511,0.11040705555072168,0.20721143068874942,0.04332002682345146,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Koernickanthe,7.76713,7.76713,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Myrosma,9.722448,9.722448,1,0,0,0,0,no hybrid,neophyte,no hybrid & neophyte
Marantaceae,Halopegia,19.674744,2.880153,3,0.3814423361078768,0.06330273315131335,0.05583870817674221,0.009266781656419752,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Stachyphrynium,11.33912,10.899481,9,0.20158983508813122,0.05392794986312825,0.19377381819190728,0.0518370618621303,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Afrocalathea,11.339121,11.339121,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Marantochloa,22.383222,10.50886,20,0.28506729307974327,0.10131553156026707,0.1338382951995915,0.047567358130676106,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Hypselodelphys,3.44429600000007,3.416668,8,0.6086167990802255,0.15530576897204243,0.6037348537058933,0.15406000270074333,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Trachyphrynium,3.444297,3.444297,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Megaphrynium,11.6372400000001,9.635481,5,0.1670324410825054,0.03492012870153684,0.13830065483173729,0.028913405293799047,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Thaumatococcus,11.637241,11.637241,4,0.119125689767866,0.022545229102627583,0.119125689767866,0.022545229102627583,no hybrid,no neophyte,no hybrid & no neophyte
Marantaceae,Sarcophrynium,22.1932800000001,8.58936,8,0.2420950503506473,0.061777390988638305,0.09369690021843667,0.023909410914572694,no hybrid,no neophyte,no hybrid & no neophyte
Cannaceae,Canna,38.2386950000001,5.506801,12,0.45124322629199787,0.13473109791499221,0.06498408614070103,0.019402789366357174,no hybrid,neophyte,no hybrid & neophyte
Lowiaceae,Orchidantha,47.14204,15.237038,27,0.21630430179437296,0.08406711629006006,0.06991290292071214,0.027171794972429365,no hybrid,no neophyte,no hybrid & no neophyte
Strelitziaceae,Strelitzia,31.727611,13.838618,7,0.14061448542443422,0.033963191212138054,0.06133175766228706,0.014813710028332592,no hybrid,neophyte,no hybrid & neophyte
Strelitziaceae,Ravenala,25.117678,25.117678,1,0,0,0,0,no hybrid,neophyte,no hybrid & neophyte
Strelitziaceae,Phenakospermum,25.117678,25.117678,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Heliconiaceae,Heliconia,50.289891,41.952166,242,0.13083800550743166,0.07682244216276551,0.10914594597464304,0.06408579899562197,hybrid,neophyte,hybrid & neophyte
Musaceae,Ensete,58.260568,19.608565,9,0.11205432816405585,0.029976016342966403,0.03771375138903932,0.010088927813098543,no hybrid,neophyte,no hybrid & neophyte
Haemodoraceae,Conostylis,6.33474200000012,4.699174,76,0.9215945909400952,0.45541326273431687,0.6836479434026277,0.3378300431961128,no hybrid,no neophyte,no hybrid & no neophyte
Haemodoraceae,Blancoa,6.334743,6.334743,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Haemodoraceae,Phlebocarya,9.4467,9.4467,5,0.17037038462469437,0.03561796570455428,0.17037038462469437,0.03561796570455428,no hybrid,no neophyte,no hybrid & no neophyte
Haemodoraceae,Anigozanthos,4.05917500000015,3.271792,21,0.9305366715620745,0.3357830475372852,0.750034782369154,0.2706491562123015,no hybrid,neophyte,no hybrid & neophyte
Haemodoraceae,Macropidia,4.059176,4.059176,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Haemodoraceae,Tribonanthes,15.1187300000001,2.282314,6,0.7850626466069327,0.17765526921719116,0.11851256482707496,0.026818728035235877,no hybrid,no neophyte,no hybrid & no neophyte
Haemodoraceae,Haemodorum,17.1577930000001,4.964839,27,0.6638355978923646,0.2580010843175507,0.1920897906860346,0.074656096239304,no hybrid,no neophyte,no hybrid & no neophyte
Haemodoraceae,Dilatris,17.1577930000001,4.922005,4,0.28165236750468364,0.05330434740872691,0.0807967762007551,0.01529125945670806,no hybrid,no neophyte,no hybrid & no neophyte
Haemodoraceae,Lachnanthes,19.122731,19.122731,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Haemodoraceae,Wachendorfia,15.4605780000002,1.918536,4,0.7225792797841117,0.1367523280602975,0.08966639934935632,0.016969887184521013,no hybrid,neophyte,no hybrid & neophyte
Haemodoraceae,Schiekia,15.460579,15.460579,3,0.07105893567557268,0.011792673275299367,0.07105893567557268,0.011792673275299367,no hybrid,no neophyte,no hybrid & no neophyte
Haemodoraceae,Xiphidium,16.16182,16.16182,2,0.04288794087299236,0.0058972429964153136,0.04288794087299236,0.0058972429964153136,no hybrid,neophyte,no hybrid & neophyte
Pontederiaceae,Pontederia,8.08555100000012,1.851666,25,1.7383674079818934,0.6609050615079153,0.39810222270172474,0.15135337488095707,no hybrid,neophyte,no hybrid & neophyte
Pontederiaceae,Heteranthera,5.76231700000011,5.58356,17,0.5074205961888502,0.17112943086980997,0.49167953516895413,0.16582070112203443,no hybrid,neophyte,no hybrid & neophyte
Philydraceae,Philydrella,13.3406330000001,7.181899,4,0.19302615660842495,0.036531321934141776,0.10391518611747136,0.019666552889018755,no hybrid,no neophyte,no hybrid & no neophyte
Philydraceae,Philydrum,13.340634,13.340634,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Philydraceae,Helmholtzia,13.7643310000001,3.773615,3,0.29112993473581955,0.048314827239650734,0.07981588706840179,0.013245943939734758,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Tradescantia,12.6342840000002,9.920175,95,0.4590520723274076,0.23606496923162412,0.36043806610651374,0.1853532662513594,hybrid,neophyte,hybrid & neophyte
Commelinaceae,Gibasis,12.6342840000002,12.564652,21,0.24230853649774167,0.08743674625195426,0.24097308859951025,0.08695485147144802,no hybrid,neophyte,no hybrid & neophyte
Commelinaceae,Elasis,16.108016,16.108016,2,0.04303119518629391,0.005916940969286654,0.04303119518629391,0.005916940969286654,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Callisia,14.8964600000001,14.862120000000001,47,0.25905776576356926,0.11591661201370353,0.2584605739692539,0.11564939574510265,no hybrid,neophyte,no hybrid & neophyte
Commelinaceae,Tinantia,18.4822080000001,13.912655,13,0.1843608827690715,0.05667195516342999,0.1387793794692454,0.04266034449803107,no hybrid,neophyte,no hybrid & neophyte
Commelinaceae,Weldenia,18.482209,18.482209,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Cyanotis,8.09135700000013,7.345391,59,0.5551150978764398,0.2609694449460976,0.5039374043075413,0.23690990425734892,no hybrid,neophyte,no hybrid & neophyte
Commelinaceae,Amischotolype,10.986973,10.986973,23,0.28538289990602045,0.10586635734935188,0.28538289990602045,0.10586635734935188,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Coleotrype,10.986973,10.986973,10,0.20957411044825958,0.058419537953938235,0.20957411044825958,0.058419537953938235,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Dichorisandra,9.68043600000016,9.508502,52,0.4155484973954286,0.19017598893908477,0.4081679501399898,0.1867982775960954,no hybrid,neophyte,no hybrid & neophyte
Commelinaceae,Siderasis,9.680437,9.680437,6,0.18509076286825224,0.04188500045071978,0.18509076286825224,0.04188500045071978,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Cochliostema,17.22594,17.22594,2,0.04023856930651942,0.0055329450703024,0.04023856930651942,0.0055329450703024,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Geogenanthus,17.22594,17.22594,3,0.0637766234335026,0.01058412816914227,0.0637766234335026,0.01058412816914227,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Commelina,6.1476820000002,6.125975,243,0.8966836207037325,0.5267478229208211,0.8935174986833035,0.524887916212529,no hybrid,neophyte,no hybrid & neophyte
Commelinaceae,Floscopa,6.147683,6.147683,31,0.5585823479325701,0.22549867342214788,0.5585823479325701,0.22549867342214788,no hybrid,neophyte,no hybrid & neophyte
Commelinaceae,Polyspatha,9.996992,9.996992,3,0.10989428506775935,0.0182376415619773,0.10989428506775935,0.0182376415619773,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Pollia,10.8514810000002,10.338945,21,0.2944712867438044,0.10625961243319405,0.2805628501513634,0.101240769685547,hybrid,no neophyte,hybrid & no neophyte
Commelinaceae,Aneilema,10.3929180000002,10.333236,92,0.43759656481754994,0.22379585870749621,0.43508363840154934,0.22251069659619838,no hybrid,neophyte,no hybrid & neophyte
Commelinaceae,Rhopalephora,10.392919,10.392919,4,0.13338835423617665,0.02524452124253936,0.13338835423617665,0.02524452124253936,no hybrid,neophyte,no hybrid & neophyte
Commelinaceae,Murdannia,18.6761560000002,17.900144,69,0.2365403599321469,0.11475459268347482,0.22671188356946761,0.10998643048898947,no hybrid,neophyte,no hybrid & neophyte
Commelinaceae,Anthericopsis,18.676157,18.676157,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Stanfieldiella,22.707682,22.707682,6,0.0789054324976039,0.01785585636209651,0.0789054324976039,0.01785585636209651,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Streptolirion,15.133348,15.133348,4,0.0916052654785901,0.01733682886744499,0.0916052654785901,0.01733682886744499,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Spatholirion,15.133348,15.133348,6,0.11839808806538084,0.026792822586790735,0.11839808806538084,0.026792822586790735,no hybrid,no neophyte,no hybrid & no neophyte
Commelinaceae,Palisota,36.1812830000001,8.291668,24,0.3832828123783955,0.14399062630974063,0.08783695786431722,0.032998345262450504,no hybrid,neophyte,no hybrid & neophyte
Commelinaceae,Cartonema,49.573173,49.573173,7,0.03925329026357287,0.009481007585407847,0.03925329026357287,0.009481007585407847,no hybrid,no neophyte,no hybrid & no neophyte
Hanguanaceae,Hanguana,68.2286590000001,7.260044,19,0.4055676493374476,0.14181999684590868,0.04315545728615941,0.015090717482534084,no hybrid,no neophyte,no hybrid & no neophyte
Arecaceae,Drymophloeus,5.04044178600009,5.021145609,3,0.21879713798758105,0.03631074877955298,0.21795952325439477,0.03617174139385077,no hybrid,no neophyte,no hybrid & no neophyte
Arecaceae,Ponapea,5.04044178600009,3.354113286,4,0.4133117288871115,0.07822164670543298,0.27503429659089523,0.052051839026533736,no hybrid,no neophyte,no hybrid & no neophyte
Arecaceae,Veitchia,5.0599940300001,4.11775463,11,0.5823307817635482,0.16833134629003987,0.47389290552153546,0.13698577042786184,no hybrid,neophyte,no hybrid & neophyte
Arecaceae,Balaka,4.23130221000008,4.153998646,10,0.5543056917486646,0.15451470760358904,0.5441788316495603,0.1516918088846182,no hybrid,no neophyte,no hybrid & no neophyte
Arecaceae,Adonidia,5.57778284,5.57778284,2,0.12426930205836864,0.017087466926970742,0.12426930205836864,0.017087466926970742,no hybrid,neophyte,no hybrid & neophyte
Arecaceae,Normanbya,3.247505473,3.247505473,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
